entity_id,organization_name,address_record_id,address_type,address_line_1,address_line_2,city,county,state,postal_code,phone,primary_license,npi,hoursoperation,primary_taxonomy_id,taxonomies,accessibility,behavioral_health_services,caresettings,languages_spoken,fees,population_served,gbp_id,hash_value,source,created_at,upsert_reason,job_id,processing_date,processing_status
241414,HUNTER BEHAVIOR SERVICES,6032218,1,2493 Fleming Dr,,Loveland,Larimer,CO,80538,(970) 689-8706,,1265810592,{},251S00000X,"{251S00000X,83}",{},{},{},{},{},{},51001488,0ef7d29bdd5ad389e9682be87d92363a89d14e4fedadf4222e134f787d09e409,hsd api,1/5/24 9:43 AM,No change,,,
147639,"LAURENCE S. AYLESWORTH, PH.D. & ASSOCIATES, INC.",47890,1,1300 N Lafayette St,,Denver,Denver,CO,80218,(303) 839-9773,,1265616502,{},261QM0850X,"{103TC0700X,261QM0850X}",{},{},{},{},{},{},51001489,038939ffa0f7eda5d06becdc4ecec045827119cea5f0a3488c45231422ed9b3e,hsd api,1/5/24 9:43 AM,No change,,,
2031366,"AMANDA CARTER COUNSELING, LLC",17683330,1,5808 S Rapp St Ste 120,,Littleton,Arapahoe,CO,80120,(719) 924-5331,,1740943836,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51001490,205cdeebe40bfd1ee1c32c32d1d4cc6b2f020b29f5bf6f1cd15da7969febc77a,hsd api,1/5/24 9:43 AM,No change,,,
1903058,AURORA COMPREHENSIVE COMMUNITY MENTAL HEALTH CTR.,11389292,1,1290 Chambers Rd,,Aurora,Arapahoe,CO,80011,(303) 617-2300,,1720685423,{},261QM0801X,"{261QM0801X,35}",{},{},{},{},{},{},51001491,f55d1d0b3e39a6b6bd48350d4872bce6a3e854b546228472bce10c240523613d,hsd api,1/5/24 9:43 AM,No change,,,
207881,"LEANING IN COUNSELING, LLC",109348,1,10955 Westmoor Dr Ste 400,,Broomfield,Jefferson,CO,80021,(720) 263-7516,,1386057560,{},251S00000X,{251S00000X},{},{},{},{},{},{},51001492,1d8cec1fdd40865e7d46c22ade6398d2c23a2d898d75986d80d8a6b8518526d3,hsd api,1/5/24 9:43 AM,No change,,,
2229543,JENNIFER S. VELDHOFF LCSW,28266321,1,5230 Morning Glory Pl,,Highlands Ranch,Douglas,CO,80130,(720) 449-6499,,1922705458,{},261QM0850X,"{261QM0850X,261QM0855X,1041C0700X}",{},{},{},{},{},{},51001493,129663ca329f9d8c4c804461649d3a4734decc7feb8758c0a09860b2f99745a4,hsd api,1/5/24 9:43 AM,No change,,,
1917370,MAPLE STAR COLORADO,13113770,1,2250 S Oneida St Ste 200,,Denver,Denver,CO,80224,(303) 564-2595,,1871178814,{},251S00000X,"{101YM0800X,251B00000X,251S00000X}",{},{},{},{},{},{},51001494,86aee1415d23596504063731d6e3631af4cd328d39b3f008fc04983a36788c06,hsd api,1/5/24 9:43 AM,No change,,,
258078,Autism West Behavioral Partners,215803,1,1624 Market St Ste 226,,Denver,,CO,80202,(720) 634-9502,,1053815118,{},251S00000X,"{103K00000X,251S00000X,25,101YP2500X}",{},{},{},{},{},{},51001495,c619560fb9acce6980112be6601e1a033c7c76aab458b43d892f4f3b5adc7d09,hsd api,1/5/24 9:43 AM,No change,,,
960810,,28599668,1,5250 Leetsdale Dr.,,Denver,,CO,80249,(303) 629-5293,ACC67,1932243268,{},251S00000X,"{251S00000X,ACB,""Certified Addiction Counselor II"",ACC,""Certified Addiction Counselor III"",""Certified Addiction Specialist"",38,""000 OTHER""}",{},{},{},{},{},{},51001496,6f9ff4d1f3e365969da1b5ba2cd5366822fff3c859019863d7a2754c79776b68,hsd api,1/5/24 9:43 AM,No change,,,
2081173,,23216338,1,1910 56th Ave Ste A,,Greeley,Weld,CO,80634,(970) 942-3031,,1922750793,{},251S00000X,"{171M00000X,175T00000X,251S00000X}",{},{},{},{},{},{},51001497,c3ea7f56710422610a4dcd6c4b2bc65844d8ad756e686d67bdcc7278f35d7751,hsd api,1/5/24 9:43 AM,No change,,,
1900191,WESTSIDE BEHAVIORAL CARE,13655800,1,8200 Sheridan Blvd Apt 306,,Arvada,Adams,CO,80003,(303) 986-4197,,1396338430,{},261QM0801X,"{261QM0801X,25}",{},{},{},{},{},{},51001498,26c4421d672395b28ff463b395101daa799b2c5152ac067487ea46ade78dfb63,hsd api,1/5/24 9:43 AM,No change,,,
2146725,Mesa County Criminal Justice Services - 636 South,28598663,3,636 South Ave,,Grand Junction,Mesa,Colorado,81501,(970) 244-3300,,,{},,{},{Wheelchair},"{""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(""Education & Treatment Servi",{},{English},"{""Sliding Fee Scale"",""Self Pay""}",{},51001499,9236612bc298e7327d6284ca08161c5d7423aaad746dd4f8ddaf8c450f33f629,hsd api,1/5/24 9:43 AM,No change,,,
1475242,"CROSSROADS' TURNING POINTS, INC.",8687594,1,2265 Lava Ln,,Alamosa,Alamosa,CO,81101,(719) 589-5176,,1356963136,{},261QM2800X,"{261QM2800X,64}",{},{},{},{},{},{},51001500,8efe8d523bfa823152ae9c8470083022c769cd1d42a44a5f4fbd0cb6e3d6d6f7,hsd api,1/5/24 9:43 AM,No change,,,
1897988,"RECOVERY INSTITUTE OF AMERICA, LLC",13009817,1,4101 E Louisiana Ave Ste 300,,Denver,Denver,CO,80246,(949) 354-3837,,1134710817,{},261QM0801X,"{251B00000X,261QM0801X,261QR0401X,324500000X,251S00000X}",{},{},{},{},{},{},51001501,ddec680ee6a59c804f5f8465bdc2469d48894bcfe717f526627322be85bc66da,hsd api,1/5/24 9:43 AM,No change,,,
1476691,,8729106,1,2460 W 26th Ave Ste 217C,,Denver,Denver,CO,80211,,,1508497348,{},261QM0850X,{261QM0850X},{},{},{},{},{},{},51001502,85e5611abc766e3c8d1ad879eb25a22d09cf403c323d96d8b9168a3f42ea7a1c,hsd api,1/5/24 9:43 AM,No change,,,
262455,"CHARLES D. GLASS, PH.D., LLC",238383,1,1777 S Bellaire St Ste 160,,Denver,,CO,80222,(303) 893-0112,,1821592098,{},261QM0850X,"{103TC0700X,261QM0850X}",{},{},{},{},{},{},51001503,b85a6370e8d95c776f00c123dff99cb344dcb3c7eb9db381b2efe944d0472456,hsd api,1/5/24 9:43 AM,No change,,,
123098,EASTERN COLORADO SERVICES FOR,23153,1,617 S 10th Ave,,Sterling,Logan,CO,80751,(970) 522-7121,,1013338359,{},251S00000X,"{225400000X,225C00000X,251B00000X,252Y00000X,251S00000X,48}",{},{},{},{},{},{},51001504,390683c4fccc51419393a1b2a6f5d396f095173975532b2a2de800251d39fd6a,hsd api,1/5/24 9:43 AM,No change,,,
199565,,100796,1,4905 N Union Blvd Ste 200,,Colorado Springs,El Paso,CO,80918,,,1205334885,{},251S00000X,"{251S00000X,106S00000X}",{},{},{},{},{},{},51001505,dbf7cab762eae730e6a033eeee4b98ea940ecd41f9b86cb144974386de960e04,hsd api,1/5/24 9:43 AM,No change,,,
169599,,28685836,1,2500 S Havana st,,Aurora,,CO,80014,(303) 338-4545,RN192,1114349107,{},261QM0850X,"{163W00000X,261QM0850X,RN,""Registered Nurse"",APN,""Nurse Practitioner APN"",363LP0808X,41,RXN,RXN}",{},{},{},{},{},{},51001506,cfd4aa6fed3383f6120d2a320b5f1f4b2afbfdbda8afad9e6a5455899b0ee0e8,hsd api,1/5/24 9:43 AM,No change,,,
1306153,DIVERSUS HEALTH INC DIVERSUS HEALTH SERVICES,8038202,1,18401 Highway 24 Ste 119,,Woodland Park,Teller,CO,80863,(719) 572-6100,,1861036725,{},261QR0405X,"{261QR0405X,64,""000 OTHER, 052 Inpatient Psychiatry (Free-standin"",""052 Inpatient Psychiatry (Free-standing inpatient""}",{},{},{},{},{},{},51001507,6801354c1380154f6883f58008a1aaea12662bb6cb57708064c363f32c2d533d,hsd api,1/5/24 9:43 AM,No change,,,
176053,HEALTH SOLUTIONS,267225,1,400 W 17th St,,Pueblo,,CO,81003,(719) 545-2746,,1194073775,{},261QM0801X,"{261QM0801X,35,261QR0405X}",{},{},{},{},{},{},51001508,0356ba5a71844fc797d62cb84a87d35051ef5a0aa6f13137e16e6c59b01f9fd0,hsd api,1/5/24 9:43 AM,No change,,,
103572,CENTER FOR COMMUNITY EXCELLENCE AND SOCIAL JUSTICE,3574,1,1600 N Downing St Ste 200,,Denver,Denver,CO,80218,(303) 831-4500,,1225306715,{},251S00000X,"{251S00000X,251S00000X,""""}",{},{},{},{},{},{},51001509,54177d9de727fd3a67efee6fa9e456861fc036e64928a940715a91e506b50f5c,hsd api,1/5/24 9:43 AM,No change,,,
2029622,CONNECTED BRAIN COUNSELING,23101522,1,5700 W 25th Ave # 200D,,Edgewater,Jefferson,CO,80214,(970) 232-8909,,1215696182,{},251S00000X,{251S00000X},{},{},{},{},{},{},51001546,eab6f3ce29a94e7692cfa6c685f8e7f6187f3ff5a5a20c0ff96240aa7c4b591b,hsd api,1/5/24 9:43 AM,No change,,,
1902328,"SLOPESIDE COUNSELING, LLC",27216091,3,114 Village Pl Ste 203,,Dillon,Summit,CO,80435,(970) 406-2620,,1710570437,{},,"{101YM0800X,101YA0400X,25}","{""Visually Impaired"",Wheelchair}","{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices)"",""(""Youth Treatment"",SubstanceUseServices)"",""(",{},"{English,Spanish}","{Medicaid,""Private Insurance"",""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Offender,Minors/Adolescents,""Clients referred from Court/Judicial System"",""American Indian""}",51002045,22d5172c679938e1382de4f9d941a359b0679566497e217fb77aaf76934a61de,hsd api,1/5/24 9:44 AM,No change,,,
2146697,Axis Health System Gunnison,27041059,3,710 N Taylor St,,Gunnison,Gunnison,CO,81230,(970) 252-3200,,1386388783,{},,{},"{""Deaf/Hard of Hearing"",""Visually Impaired"",Wheelchair}","{""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices",{},{},"{Medicaid,""Sliding Fee Scale"",""Self Pay""}","{Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Youth,Offender,Minors/Adolescents,""Clients referred from Court/Judicial System"",""American Indian"",Latinx}",51001512,834955f9c6025e6ab42b4590522c9ae1656ec21ab9ce2115c279dd9c0ad12d8c,hsd api,1/5/24 9:43 AM,No change,,,
260600,"EVIDENCE BASED SERVICES, LLC",228775,1,1714 Shea Center Dr Apt 201,,Highlands Ranch,,CO,80129,(720) 320-1351,,1164907770,{},251S00000X,"{251S00000X,83}",{},{},{},{},{},{},51001513,0a3b7686b5142bfcd8c47f1ee0241ccdddaf3d9dc0efffa65509806ee75bae2a,hsd api,1/5/24 9:43 AM,No change,,,
1830492,DEFY GRAVITY,21960304,1,600 E Main St,,Silver Cliff,Custer,CO,81252,(719) 371-3203,,1659982197,{},261QM0801X,"{25,261QM0801X,""102 Licensed Clinical Social Workers"",""215 Maple St"",""600 E Main St""}",{},{},{},{},{},{},51001514,e8799c1879436aeaa22d68cf9177784e1bb252e13c50c48f9bfab6e7f7f5563c,hsd api,1/5/24 9:43 AM,No change,,,
2057612,"THE DON'T LOOK BACK CENTER, INC.",21932741,1,14211 E 4th Ave Ste 305,,Aurora,Arapahoe,CO,80011,(720) 638-8397,,1326796137,{},261QR0405X,"{64,261QR0405X}",{Wheelchair},"{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices)"",""(""Education & Treatment Services for Persons",{},{English},"{""Sliding Fee Scale""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Offender,""Clients referred from Court/Judicial System"",""American Indian"",Latinx}",51001515,4e97abcd4f8f05fc44fbc35bf3686a859bed9a75cf3abcac1340db706370f023,hsd api,1/5/24 9:43 AM,No change,,,
962329,Solace Counseling PLLC,22036901,1,671 Mitchell Way Ste 116,,Erie,Weld,CO,80516,(303) 325-4047,,1891267027,{},261QM0801X,"{261QM0801X,""076 Mental Health Residential Treatment Facility ""}",{},{},{},{},{},{},51001516,57e6947a0d100707b840fa0ebce9a2ffc0d4742c928a75c6b876d457de855e49,hsd api,1/5/24 9:43 AM,No change,,,
230213,"A NEW PERSPECTIVE COUNSELING CENTERS, P.C.",132378,1,2017 W Eisenhower Blvd,,Loveland,Larimer,CO,80537,(970) 461-0978,,1801058037,{},251S00000X,"{251S00000X,64,""""}",{Wheelchair},"{""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices",{},{English},"{""Sliding Fee Scale"",""Self Pay""}","{Men,""Older Adults"",""Pregnant Person"",Women,Offender,""Clients referred from Court/Judicial System""}",51001517,6e59f8e7415ce9a1e1d694200a2b0dc485cf1c5235b73cbe8aee96d1293347f9,hsd api,1/5/24 9:43 AM,No change,,,
1831427,SAN LUIS VALLEY COMMUNITY MENTAL HEALTH CENTER,10442878,1,322 Walnut St,,La Jara,Conejos,CO,81140,(719) 589-3671,,1154935609,{},261QR0405X,"{64,261Q00000X,261QR0405X,261QM0801X}","{""Deaf/Hard of Hearing"",""Visually Impaired"",Wheelchair}","{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices)"",""(""Education & Treatment Services for Persons",{},"{English,Spanish}","{Medicaid,""Private Insurance"",""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Youth,Offender,Minors/Adolescents,""Clients referred from Court/Judicial System"",""American Indian""}",51001518,69282e1681836e7871725da54ead17e10f72866dcd1e2f30baab8664ceed4e56,hsd api,1/5/24 9:43 AM,No change,,,
197448,MENTAL HEALTH CENTER,98616,1,1333 Iris Ave,,Boulder,Boulder,CO,80304,(720) 565-9181,,1942420559,{},251S00000X,"{251S00000X,261QR0405X,261QM0801X}",{},{},{},{},{},{},51001519,befc1722b26f8a36b614cd7d1f87e2cbbe37cfeaf73b6f69bc29fbd966ba6673,hsd api,1/5/24 9:43 AM,No change,,,
251395,"MIDWESTERN COLORADO MENTAL HEALTH CENTER, INC",26632988,1,2130 E Main St,,Montrose,Montrose,CO,81401,(970) 252-3200,,1063412716,{},261QM0801X,"{261Q00000X,261QM0801X,35,""076 Mental Health Residential Treatment Facility ""}",{},{},{},{},{},{},51001520,9aa3e77178881c7274a36a96a1a7391fe1f90cd4795af11f83e3446db6c3dac8,hsd api,1/5/24 9:43 AM,No change,,,
115201,NEW SOLUTIONS PC,15224,1,13879 Single Leaf Ct,,Colorado Springs,El Paso,CO,80921,(719) 231-0527,,1003144866,{},251S00000X,{251S00000X},{},{},{},{},{},{},51001521,b94037dd863c5c88fcf91dc07bbabc74b6a8f01fc868677aa4a2b35999da905c,hsd api,1/5/24 9:43 AM,No change,,,
2077302,SOUTHWEST COLORADO MENTAL HEALTH CENTER INC,23120834,1,PO Box 1328,,Durango,La Plata,CO,81302,(970) 335-2342,,1326784976,{},261QM0801X,"{261QM0801X,35}",{},{},{},{},{},{},51001522,af41425c09b5d05bd98df5a67a7d57755cfea4b2d347ffe9f19da4e09afd4255,hsd api,1/5/24 9:43 AM,No change,,,
955483,BROADRIGHT COUNSELING SERVICES,3643799,1,5376 Tomah Dr Ste 210,,Colorado Springs,El Paso,CO,80918,(719) 685-6729,,1023676913,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51001523,12963aa8350a585144428e0f0b28af2d9958a4feab505e7eb43d26f3c4d71f24,hsd api,1/5/24 9:43 AM,No change,,,
101623,HAVEN WARRIOR SUPPORT CENTER,1624,1,1330 Quail Lake Loop Ste 240,,Colorado Springs,El Paso,CO,80906,(719) 640-5445,,1366850760,{},251S00000X,{251S00000X},{},{},{},{},{},{},51001524,dad957ee7bfc1042f486cdfc43fb85c36a3e6f4d7cb11569d73c6bd2f26532f8,hsd api,1/5/24 9:43 AM,No change,,,
1474952,FAMILY SERVICES CENTER LLC,8678710,1,80 Garden Ctr Ste 170,,Broomfield,Broomfield,CO,80020,(303) 219-0895,,1104456938,{},251S00000X,"{251S00000X,261QM0850X,261QM0855X,261QM0801X}",{},{},{},{},{},{},51001525,829af6eea9bd813e550c59195c04f941a613031120a28275fabed0da4a836f41,hsd api,1/5/24 9:43 AM,No change,,,
157622,COLORADO COALITION FOR THE HOM,26220460,1,30999 County Road 15,,Las Animas,Bent,CO,81054,(303) 312-9978,,1336563014,{},261QF0400X,"{261QF0400X,32}",{},{},{},{},{},{},51001526,4f25058d7412d834a964f3c0e7cdc11a0f45966e4e20dc7bf1123ce99dc492e0,hsd api,1/5/24 9:43 AM,No change,,,
181524,"MAMA BIRD WELLNESS, LLC",82319,1,424 E Simpson St,,Lafayette,Boulder,CO,80026,(303) 835-3552,,1154776946,{},251S00000X,"{251S00000X,25,CSW}",{},{},{},{},{},{},51001527,6e62652562ecce1601fcdfe761f1e829c4137ceec0c0a4c1b5dd1b351116bbf3,hsd api,1/5/24 9:43 AM,No change,,,
1903716,"COMMUNITY REACH CENTER, INC",26160394,1,100 Spader Way,,Broomfield,Broomfield,CO,80020,(303) 853-3500,,1841887056,{},261QR0405X,"{261QR0405X,64}",{},"{""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)""}",{},{},{},"{LGBTQIA+,Women,Minors/Adolescents}",51001545,7495c5778cda107c5ed2a95784831dca9233000593ee2068893ce38be8062fa9,hsd api,1/5/24 9:43 AM,No change,,,
1916136,ROCKY HEIGHTS WELLNESS LLC,13036430,1,11223 Latigo Ln,,Parker,Douglas,CO,80138,(720) 545-5722,,1336729821,{},261QM0801X,"{261QM0801X,363LP0808X,25}",{},{},{},{},{},{},51001534,db37541f101136fff0dc451dd5961445845ecd8b9dbf5f1b5068751c70770bd4,hsd api,1/5/24 9:43 AM,No change,,,
101736,"WEST CENTRAL MENTAL HEALTH CENTER, INC",10415373,1,28374 County Road 317,,Buena Vista,Chaffee,CO,81211,(719) 539-6502,,1922521509,{},261QM0801X,"{261QM0801X,251S00000X,64,35,35,251S00000X}","{""Deaf/Hard of Hearing"",""Visually Impaired"",Wheelchair}","{""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices",{},"{English,Spanish}","{Medicaid,""Private Insurance"",""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Youth,Offender,Minors/Adolescents,""Clients referred from Court/Judicial System"",""American Indian""}",51001535,74b28316639166de14af8bb52751caa29cbff2dfae1874d5170eecca08f28828,hsd api,1/5/24 9:43 AM,No change,,,
129343,"MOYO ASSOCIATES,INC.",29439,1,5126 E Colfax Ave,,Denver,Denver,CO,80220,(303) 377-2511,,1710234042,{},251S00000X,"{251S00000X,""""}",{},{},{},{},{},{},51001529,a3027ae28411a81948bd5a99875f3f45b5e99605b7ab57926e6fcc46ede05e77,hsd api,1/5/24 9:43 AM,No change,,,
1901459,RRK ENTERPRISE,11359603,1,4300 Kalamath St,,Denver,Denver,CO,80211,,,1902407687,{},251S00000X,"{251K00000X,251S00000X,261QM0850X,261QM1300X,324500000X,363LP0808X,261QR0405X}",{},{},{},{},{},{},51001530,7db6648c3fc99b71e00e171bec3b89ef2ad4973c239879e60edb02356e46a65a,hsd api,1/5/24 9:43 AM,No change,,,
1305716,SOUL GATE COUNSELING,8025518,1,2001 Jamaica St,,Aurora,Adams,CO,80010,(303) 360-9728,,1790325652,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51001531,c5c90b478173458989c52c90063c493665d9a111babf3fb708340b5f1cc0aef8,hsd api,1/5/24 9:43 AM,No change,,,
100089,DIVERSUS HEALTH INC DIVERSUS HEALTH SERVICES,90,1,875 W Moreno Ave,,Colorado Springs,El Paso,CO,80905,(719) 572-6100,,1245696350,{},261QR0405X,"{261QR0405X,261QM0801X,35,64,64,""052 Inpatient Psychiatry (Free-standing inpatient"",""000 OTHER, 052 Inpatient Psychiatry (Free-standin"",""000 OTHER, 052 Inpatient Psychiatry (Free-standin"",""052 Inpatient Psychiatry (Free-standing inpatient""}","{""Deaf/Hard of Hearing"",""Visually Impaired"",Wheelchair}","{""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)""}",{NULL},"{English,Spanish,Cantonese,Mandarin,French,Cambodian,Mongolian,Polish,Russian,Ukrainian,Vietnamese,German}","{Medicaid,""Private Insurance"",""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Offender,""Clients referred from Court/Judicial System"",""American Indian"",Latinx}",51001533,fd46e723c292a13c0b91b52696d79590bcbb01e6036b7eef6ba516715311e49c,hsd api,1/5/24 9:43 AM,No change,,,
244665,KAISER FOUNDATION HEALTH PLAN,147391,1,7701 Sheridan Blvd,,Arvada,Jefferson,CO,80003,(303) 338-3800,,1366556086,{},261QM0801X,"{261Q00000X,261QM0801X,261QM1300X,261QP2300X,16}",{},{},{},{},{},{},51001536,dec5ebe1f301c85b2c2b66eea0392228b92729d1dad6157dca8b20a6a29f3ebd,hsd api,1/5/24 9:43 AM,No change,,,
1479032,"RITE OF PASSAGE, INC",10420137,1,5924 US Highway 285,,Morrison,Jefferson,CO,80465,(303) 697-0235,,1932731411,{},,"{322D00000X,36,52,322D00000X}","{""Deaf/Hard of Hearing"",""Visually Impaired"",Wheelchair}","{""(""Residential Long Term Treatment"",MentalHealthServicess)"",""(""Residential Short Term Treatment"",MentalHealthServicess)"",""(""Residential Child Care Facility"",Me",{},{English},{Medicaid},"{Youth,Minors/Adolescents}",51001537,1c63e598ff0437491a47e38edd5b8508ac95db854f84fc0b0a86ab74d793c235,hsd api,1/5/24 9:43 AM,No change,,,
2146645,Colorado Treatment Services LLC - Academy,27040963,3,5360 N Academy Blvd,,Colorado Springs,El Paso,CO,80918,(719) 434-2061,,,"{NULL,NULL,NULL,NULL,NULL,NULL}",,{},{Wheelchair},"{""(""Opioid Treatment Programs"",SubstanceUseServices)"",""(Outpatient,SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(""Medication Assisted Th",{},"{English,Spanish}","{Medicaid,""Sliding Fee Scale"",""Self Pay""}","{HIV,Homeless,LGBTQIA+,Men,Military,""Older Adults"",""Pregnant Person"",Women,Offender,""Clients referred from Court/Judicial System"",""American Indian""}",51001538,cf8864baeb11f6a770ed69eec1fc58430db32c83c97879019fbb910306511604,hsd api,1/5/24 9:43 AM,No change,,,
2076397,SOUTHWEST COLORADO MENTAL HEALTH CENTER INC,26185908,1,238 E Colorado Ave Ste 9,,Telluride,San Miguel,CO,81435,(970) 252-3200,,1124764774,{},261QM0801X,"{261QM0801X,35}",{},"{""(Outpatient,SubstanceUseServices)"",""(""Intensive Outpatient"",SubstanceUseServices)"",""(""General Treatment"",SubstanceUseServices)"",""(DUI/DWI,SubstanceUseServices",{},{},"{Medicaid,""Sliding Fee Scale"",""Self Pay""}",{},51001539,f6de7efeeb56480abe5b84cdd57aa40aa16a4123eee473b0e2a9a26108ea4498,hsd api,1/5/24 9:43 AM,No change,,,
2059095,"DENVERWORKS, INC.",21985240,1,6000 E Evans Ave Ste 2-260,,Denver,Denver,CO,80222,(303) 433-0300,,1275288664,{},251S00000X,"{36,376J00000X,251S00000X}",{},{},{},{},{},{},51001540,1d2b2aaeb773f5bddf1731204e2ae306795b221a3408581a5f04f02bb8cb2912,hsd api,1/5/24 9:43 AM,No change,,,
259935,VALLEY WIDE HEALTH SYSTEMS INC,7938125,1,421 Walnut St,,La Jara,Conejos,CO,81140,(719) 274-8948,,1295724797,{},261QF0400X,"{261QF0400X,47,32}",{},{},{},{},{},{},51001541,12658120a2ba2dea079ea8fb51491ae812f543c58da8de2ad24e6e54530b2f51,hsd api,1/5/24 9:43 AM,No change,,,
216676,"RUTLEDGE PSYCHIATRY, PROFESSIONAL LLC",118398,1,8340 Sangre De Cristo Rd Ste 209,,Littleton,Jefferson,CO,80127,,,1639577455,{},261QM0850X,{261QM0850X},{},{},{},{},{},{},51001542,bd4aaef98697f839a20081c42d6cfb7213484a3d30eea52fe777245a54f2eec1,hsd api,1/5/24 9:43 AM,No change,,,
154076,"ROBERT J. MALEY, PLLC",54410,1,1322 N Academy Blvd Ste 107,,Colorado Springs,El Paso,CO,80909,(719) 930-9664,,1295910537,{},251S00000X,{251S00000X},{},{},{},{},{},{},51001543,76e25cdaf603353e82910cc2774d89879380abc42d888c54bf658fe557b804b0,hsd api,1/5/24 9:43 AM,No change,,,
224636,"STIRRUP HOPE, LLC",126624,1,17530 Bar X Rd,,Colorado Springs,El Paso,CO,80908,(719) 377-1138,,1114254521,{},251S00000X,"{251S00000X,LPC}",{},{},{},{},{},{},51001544,2889e2bb049bfceff36a7a7e72a95ff88530157e3136dfbd6b994742dc00727e,hsd api,1/5/24 9:43 AM,No change,,,
261219,"LA CLINICA TEPEYAC, INC",232009,1,4725 High St,,Denver,,CO,80216,(720) 274-2923,,1841781879,{},261QF0400X,{261QF0400X},{},{},{},{},{},{},51002058,58a1cf4042abc5cd3265413feac01ced4f9f93854ccdfeb219f25698e71c579d,hsd api,1/5/24 9:44 AM,No change,,,
1901276,CORNERSTONE CHRISTIAN COUNSELING INC.,13685377,1,12295 Oracle Blvd Ste 220,,Colorado Springs,El Paso,CO,80921,(720) 594-4469,,1598355885,{},251S00000X,"{251S00000X,25}",{},{},{},{},{},{},51002068,b713a66ee658e18c726d423349881e5882a856922ad591799443e4c935592569,hsd api,1/5/24 9:44 AM,No change,,,
1916336,DENVER HEALTH AND HOSPITAL AUTHORITY,21988651,1,660 Bannock St Ste 1057,,Denver,Denver,CO,80204,(303) 436-6000,,1184202897,{},261QF0400X,"{261QF0400X,261QU0200X,32,""080 Urgent Care""}",{},{},{},{},{},{},51001548,70e2ae0c93f9fde0289d2cf75939f2bcf2840d9b0cfb14c400124ea14be8ff08,hsd api,1/5/24 9:43 AM,No change,,,
1903787,"COMMUNITY REACH CENTER, INC",13119915,1,1870 W 122nd Ave Ste 100,,Denver,Adams,CO,80234,(303) 853-3500,,1881282564,{},261QM0801X,{261QM0801X},{},{},{},{},{},{},51001549,f56a22509a93dd6204c8a3309985fbec0cd82d63cf8e95673bb2fe9691661dbe,hsd api,1/5/24 9:43 AM,No change,,,
247325,THRIVE. MINDFULNESS AND MOTION,150138,1,3082 E 106th Pl,,Northglenn,Adams,CO,80233,(970) 412-2675,,1023554508,{},251S00000X,{251S00000X},{},{},{},{},{},{},51001550,1e28ecd4a3d978df95bf7c3429fb7559582aadf401024d46865007e1fbae28c4,hsd api,1/5/24 9:43 AM,No change,,,
213195,Monade Counseling LLC,114816,1,134 W Main St Ste 12,,Trinidad,Las Animas,CO,81082,(719) 846-2691,,1982096731,{},261QM0801X,"{25,261QM0801X}",{},{},{},{},{},{},51001551,04e1f20f9064e4ee28a9ae5eb3b5c3ab69419cfc8662fe5b90cf41e0670207b5,hsd api,1/5/24 9:43 AM,No change,,,
